metro_code,metro_name,metro_pop,metro_apps,metro_type,variable_name,total_count,loan,denied,is_reliable,reliable_note,odds_ratio
23900,"Gettysburg, PA",102470.0,616,Metropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
15420,"Burley, ID",44395.0,334,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
15420,"Burley, ID",44395.0,334,Micropolitan Statistical Area,Latino,70.0,67.0,3.0,False,No results,
15420,"Burley, ID",44395.0,334,Micropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
15420,"Burley, ID",44395.0,334,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
27860,"Jonesboro, AR",131241.0,718,Metropolitan Statistical Area,Black,18.0,13.0,5.0,False,Not enough variance in variables,7.5
27860,"Jonesboro, AR",131241.0,718,Metropolitan Statistical Area,Latino,31.0,25.0,6.0,False,Not enough variance in variables,3.2
27860,"Jonesboro, AR",131241.0,718,Metropolitan Statistical Area,Native American,3.0,2.0,1.0,False,Not enough variance in variables,8.2
27860,"Jonesboro, AR",131241.0,718,Metropolitan Statistical Area,AAPI,30.0,28.0,2.0,False,Not enough variance in variables,3.6
39220,"Price, UT",20308.0,95,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
39220,"Price, UT",20308.0,95,Micropolitan Statistical Area,Latino,6.0,4.0,2.0,False,No results,
39220,"Price, UT",20308.0,95,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
39220,"Price, UT",20308.0,95,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
38540,"Pocatello, ID",93436.0,918,Metropolitan Statistical Area,Black,5.0,4.0,1.0,False,No results,
38540,"Pocatello, ID",93436.0,918,Metropolitan Statistical Area,Latino,49.0,46.0,3.0,False,No results,
38540,"Pocatello, ID",93436.0,918,Metropolitan Statistical Area,Native American,6.0,6.0,0.0,False,No results,
38540,"Pocatello, ID",93436.0,918,Metropolitan Statistical Area,AAPI,17.0,16.0,1.0,False,No results,
44180,"Springfield, MO",462434.0,3721,Metropolitan Statistical Area,Black,26.0,22.0,4.0,False,No results,
44180,"Springfield, MO",462434.0,3721,Metropolitan Statistical Area,Latino,72.0,67.0,5.0,False,No results,
44180,"Springfield, MO",462434.0,3721,Metropolitan Statistical Area,Native American,17.0,15.0,2.0,False,No results,
44180,"Springfield, MO",462434.0,3721,Metropolitan Statistical Area,AAPI,76.0,68.0,8.0,False,No results,
21740,"Evanston, WY",20479.0,94,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
21740,"Evanston, WY",20479.0,94,Micropolitan Statistical Area,Latino,6.0,6.0,0.0,False,No results,
21740,"Evanston, WY",20479.0,94,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
21740,"Evanston, WY",20479.0,94,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
35220,"New Castle, IN",48255.0,230,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
35220,"New Castle, IN",48255.0,230,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
35220,"New Castle, IN",48255.0,230,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
35220,"New Castle, IN",48255.0,230,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
28020,"Kalamazoo-Portage, MI",262745.0,2568,Metropolitan Statistical Area,Black,83.0,75.0,8.0,False,Not enough variance in variables,2.6
28020,"Kalamazoo-Portage, MI",262745.0,2568,Metropolitan Statistical Area,Latino,73.0,69.0,4.0,False,Not enough variance in variables,2.1
28020,"Kalamazoo-Portage, MI",262745.0,2568,Metropolitan Statistical Area,Native American,10.0,10.0,0.0,False,Not enough variance in variables,0.0
28020,"Kalamazoo-Portage, MI",262745.0,2568,Metropolitan Statistical Area,AAPI,67.0,64.0,3.0,False,Not enough variance in variables,2.2
25200,"Hailey, ID",23421.0,289,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
25200,"Hailey, ID",23421.0,289,Micropolitan Statistical Area,Latino,13.0,13.0,0.0,False,No results,
25200,"Hailey, ID",23421.0,289,Micropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
25200,"Hailey, ID",23421.0,289,Micropolitan Statistical Area,AAPI,2.0,1.0,1.0,False,No results,
17340,"Clearlake, CA",64195.0,302,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
17340,"Clearlake, CA",64195.0,302,Micropolitan Statistical Area,Latino,42.0,37.0,5.0,False,No results,
17340,"Clearlake, CA",64195.0,302,Micropolitan Statistical Area,Native American,3.0,3.0,0.0,False,No results,
17340,"Clearlake, CA",64195.0,302,Micropolitan Statistical Area,AAPI,8.0,6.0,2.0,False,No results,
37900,"Peoria, IL",406883.0,3098,Metropolitan Statistical Area,Black,79.0,68.0,11.0,False,Not enough variance in variables,2.5
37900,"Peoria, IL",406883.0,3098,Metropolitan Statistical Area,Latino,66.0,61.0,5.0,False,Not enough variance in variables,1.0
37900,"Peoria, IL",406883.0,3098,Metropolitan Statistical Area,Native American,12.0,12.0,0.0,False,Not enough variance in variables,0.0
37900,"Peoria, IL",406883.0,3098,Metropolitan Statistical Area,AAPI,87.0,80.0,7.0,False,Not enough variance in variables,4.1
29200,"Lafayette-West Lafayette, IN",228541.0,1924,Metropolitan Statistical Area,Black,40.0,37.0,3.0,False,Not enough variance in variables,1.5
29200,"Lafayette-West Lafayette, IN",228541.0,1924,Metropolitan Statistical Area,Latino,109.0,101.0,8.0,False,Not enough variance in variables,2.3
29200,"Lafayette-West Lafayette, IN",228541.0,1924,Metropolitan Statistical Area,Native American,4.0,3.0,1.0,False,Not enough variance in variables,25.8
29200,"Lafayette-West Lafayette, IN",228541.0,1924,Metropolitan Statistical Area,AAPI,85.0,82.0,3.0,False,Not enough variance in variables,2.0
22100,"Farmington, MO",66643.0,300,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
22100,"Farmington, MO",66643.0,300,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
22100,"Farmington, MO",66643.0,300,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
22100,"Farmington, MO",66643.0,300,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
14010,"Bloomington, IL",172578.0,1656,Metropolitan Statistical Area,Black,49.0,44.0,5.0,False,No results,
14010,"Bloomington, IL",172578.0,1656,Metropolitan Statistical Area,Latino,55.0,49.0,6.0,False,No results,
14010,"Bloomington, IL",172578.0,1656,Metropolitan Statistical Area,Native American,3.0,3.0,0.0,False,No results,
14010,"Bloomington, IL",172578.0,1656,Metropolitan Statistical Area,AAPI,108.0,107.0,1.0,False,No results,
19500,"Decatur, IL",105528.0,618,Metropolitan Statistical Area,Black,28.0,26.0,2.0,False,Not enough variance in variables,1.9
19500,"Decatur, IL",105528.0,618,Metropolitan Statistical Area,Latino,10.0,8.0,2.0,False,Not enough variance in variables,6.4
19500,"Decatur, IL",105528.0,618,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,Not enough variance in variables,296182608.1
19500,"Decatur, IL",105528.0,618,Metropolitan Statistical Area,AAPI,7.0,7.0,0.0,False,Not enough variance in variables,0.0
30660,"Lincoln, IL",29003.0,106,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
30660,"Lincoln, IL",29003.0,106,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
30660,"Lincoln, IL",29003.0,106,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
30660,"Lincoln, IL",29003.0,106,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
36837,"Ottawa, IL",148580.0,517,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
36837,"Ottawa, IL",148580.0,517,Micropolitan Statistical Area,Latino,36.0,31.0,5.0,False,No results,
36837,"Ottawa, IL",148580.0,517,Micropolitan Statistical Area,Native American,2.0,1.0,1.0,False,No results,
36837,"Ottawa, IL",148580.0,517,Micropolitan Statistical Area,AAPI,5.0,5.0,0.0,False,No results,
30780,"Little Rock-North Little Rock-Conway, AR",737015.0,4920,Metropolitan Statistical Area,Black,439.0,373.0,66.0,False,Not statistically significant,1.4
30780,"Little Rock-North Little Rock-Conway, AR",737015.0,4920,Metropolitan Statistical Area,Latino,128.0,111.0,17.0,True,Statistically significant disparity,2.1
30780,"Little Rock-North Little Rock-Conway, AR",737015.0,4920,Metropolitan Statistical Area,Native American,15.0,13.0,2.0,False,Not statistically significant,5.0
30780,"Little Rock-North Little Rock-Conway, AR",737015.0,4920,Metropolitan Statistical Area,AAPI,157.0,146.0,11.0,True,Statistically significant disparity,2.5
44420,"Staunton, VA",121651.0,937,Metropolitan Statistical Area,Black,24.0,19.0,5.0,False,No results,
44420,"Staunton, VA",121651.0,937,Metropolitan Statistical Area,Latino,49.0,42.0,7.0,False,No results,
44420,"Staunton, VA",121651.0,937,Metropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
44420,"Staunton, VA",121651.0,937,Metropolitan Statistical Area,AAPI,14.0,12.0,2.0,False,No results,
18020,"Columbus, IN",82481.0,882,Metropolitan Statistical Area,Black,12.0,9.0,3.0,False,No results,
18020,"Columbus, IN",82481.0,882,Metropolitan Statistical Area,Latino,62.0,60.0,2.0,False,No results,
18020,"Columbus, IN",82481.0,882,Metropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
18020,"Columbus, IN",82481.0,882,Metropolitan Statistical Area,AAPI,86.0,81.0,5.0,False,No results,
45380,"Taylorville, IL",32931.0,88,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
45380,"Taylorville, IL",32931.0,88,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
45380,"Taylorville, IL",32931.0,88,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
45380,"Taylorville, IL",32931.0,88,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
16060,"Carbondale-Marion, IL",137573.0,330,Metropolitan Statistical Area,Black,9.0,8.0,1.0,False,No results,
16060,"Carbondale-Marion, IL",137573.0,330,Metropolitan Statistical Area,Latino,10.0,8.0,2.0,False,No results,
16060,"Carbondale-Marion, IL",137573.0,330,Metropolitan Statistical Area,Native American,3.0,2.0,1.0,False,No results,
16060,"Carbondale-Marion, IL",137573.0,330,Metropolitan Statistical Area,AAPI,10.0,10.0,0.0,False,No results,
17860,"Columbia, MO",205369.0,1620,Metropolitan Statistical Area,Black,34.0,32.0,2.0,False,No results,
17860,"Columbia, MO",205369.0,1620,Metropolitan Statistical Area,Latino,41.0,40.0,1.0,False,No results,
17860,"Columbia, MO",205369.0,1620,Metropolitan Statistical Area,Native American,7.0,6.0,1.0,False,No results,
17860,"Columbia, MO",205369.0,1620,Metropolitan Statistical Area,AAPI,65.0,62.0,3.0,False,No results,
27900,"Joplin, MO",178100.0,1026,Metropolitan Statistical Area,Black,11.0,11.0,0.0,False,No results,
27900,"Joplin, MO",178100.0,1026,Metropolitan Statistical Area,Latino,41.0,36.0,5.0,False,No results,
27900,"Joplin, MO",178100.0,1026,Metropolitan Statistical Area,Native American,16.0,15.0,1.0,False,No results,
27900,"Joplin, MO",178100.0,1026,Metropolitan Statistical Area,AAPI,11.0,11.0,0.0,False,No results,
31380,"Macomb, IL",30479.0,86,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
31380,"Macomb, IL",30479.0,86,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
31380,"Macomb, IL",30479.0,86,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
31380,"Macomb, IL",30479.0,86,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
40220,"Roanoke, VA",313009.0,2314,Metropolitan Statistical Area,Black,73.0,65.0,8.0,False,Not enough variance in variables,2.4
40220,"Roanoke, VA",313009.0,2314,Metropolitan Statistical Area,Latino,70.0,64.0,6.0,False,Not enough variance in variables,2.1
40220,"Roanoke, VA",313009.0,2314,Metropolitan Statistical Area,Native American,8.0,6.0,2.0,False,Not enough variance in variables,4.7
40220,"Roanoke, VA",313009.0,2314,Metropolitan Statistical Area,AAPI,55.0,53.0,2.0,False,Not enough variance in variables,0.5
47020,"Victoria, TX",99674.0,456,Metropolitan Statistical Area,Black,10.0,10.0,0.0,False,Not enough variance in variables,0.0
47020,"Victoria, TX",99674.0,456,Metropolitan Statistical Area,Latino,102.0,96.0,6.0,False,Not enough variance in variables,0.6
47020,"Victoria, TX",99674.0,456,Metropolitan Statistical Area,Native American,2.0,1.0,1.0,False,Not enough variance in variables,0.1
47020,"Victoria, TX",99674.0,456,Metropolitan Statistical Area,AAPI,13.0,11.0,2.0,False,Not enough variance in variables,0.9
27300,"Jacksonville, IL",39252.0,200,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
27300,"Jacksonville, IL",39252.0,200,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
27300,"Jacksonville, IL",39252.0,200,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
27300,"Jacksonville, IL",39252.0,200,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
10660,"Albert Lea, MN",30463.0,134,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
10660,"Albert Lea, MN",30463.0,134,Micropolitan Statistical Area,Latino,15.0,14.0,1.0,False,No results,
10660,"Albert Lea, MN",30463.0,134,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
10660,"Albert Lea, MN",30463.0,134,Micropolitan Statistical Area,AAPI,9.0,8.0,1.0,False,No results,
37140,"Paducah, KY-IL",96754.0,295,Micropolitan Statistical Area,Black,6.0,5.0,1.0,False,No results,
37140,"Paducah, KY-IL",96754.0,295,Micropolitan Statistical Area,Latino,10.0,9.0,1.0,False,No results,
37140,"Paducah, KY-IL",96754.0,295,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
37140,"Paducah, KY-IL",96754.0,295,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
13220,"Beckley, WV",118828.0,329,Metropolitan Statistical Area,Black,7.0,7.0,0.0,False,No results,
13220,"Beckley, WV",118828.0,329,Metropolitan Statistical Area,Latino,5.0,4.0,1.0,False,No results,
13220,"Beckley, WV",118828.0,329,Metropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
13220,"Beckley, WV",118828.0,329,Metropolitan Statistical Area,AAPI,6.0,4.0,2.0,False,No results,
12900,"Batesville, AR",54566.0,195,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
12900,"Batesville, AR",54566.0,195,Micropolitan Statistical Area,Latino,3.0,3.0,0.0,False,No results,
12900,"Batesville, AR",54566.0,195,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
12900,"Batesville, AR",54566.0,195,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
40780,"Russellville, AR",85225.0,337,Micropolitan Statistical Area,Black,3.0,3.0,0.0,False,No results,
40780,"Russellville, AR",85225.0,337,Micropolitan Statistical Area,Latino,35.0,35.0,0.0,False,No results,
40780,"Russellville, AR",85225.0,337,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
40780,"Russellville, AR",85225.0,337,Micropolitan Statistical Area,AAPI,5.0,4.0,1.0,False,No results,
23660,"Galesburg, IL",50508.0,291,Micropolitan Statistical Area,Black,10.0,10.0,0.0,False,No results,
23660,"Galesburg, IL",50508.0,291,Micropolitan Statistical Area,Latino,17.0,16.0,1.0,False,No results,
23660,"Galesburg, IL",50508.0,291,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
23660,"Galesburg, IL",50508.0,291,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
40380,"Rochester, NY",1072877.0,6725,Metropolitan Statistical Area,Black,257.0,230.0,27.0,False,Not enough variance in variables,2.4
40380,"Rochester, NY",1072877.0,6725,Metropolitan Statistical Area,Latino,282.0,258.0,24.0,False,Not enough variance in variables,1.9
40380,"Rochester, NY",1072877.0,6725,Metropolitan Statistical Area,Native American,11.0,11.0,0.0,False,Not enough variance in variables,0.0
40380,"Rochester, NY",1072877.0,6725,Metropolitan Statistical Area,AAPI,287.0,269.0,18.0,False,Not enough variance in variables,1.9
37460,"Panama City, FL",182161.0,1371,Metropolitan Statistical Area,Black,38.0,33.0,5.0,False,Not enough variance in variables,1.0
37460,"Panama City, FL",182161.0,1371,Metropolitan Statistical Area,Latino,65.0,54.0,11.0,False,Not enough variance in variables,1.9
37460,"Panama City, FL",182161.0,1371,Metropolitan Statistical Area,Native American,2.0,2.0,0.0,False,Not enough variance in variables,0.0
37460,"Panama City, FL",182161.0,1371,Metropolitan Statistical Area,AAPI,54.0,48.0,6.0,False,Not enough variance in variables,0.9
22220,"Fayetteville-Springdale-Rogers, AR",514259.0,5443,Metropolitan Statistical Area,Black,77.0,67.0,10.0,True,Statistically significant disparity,3.1
22220,"Fayetteville-Springdale-Rogers, AR",514259.0,5443,Metropolitan Statistical Area,Latino,523.0,479.0,44.0,True,Statistically significant disparity,1.7
22220,"Fayetteville-Springdale-Rogers, AR",514259.0,5443,Metropolitan Statistical Area,Native American,49.0,46.0,3.0,False,Not statistically significant,1.5
22220,"Fayetteville-Springdale-Rogers, AR",514259.0,5443,Metropolitan Statistical Area,AAPI,318.0,297.0,21.0,True,Statistically significant disparity,2.7
25300,"Hannibal, MO",38842.0,94,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
25300,"Hannibal, MO",38842.0,94,Micropolitan Statistical Area,Latino,1.0,0.0,1.0,False,No results,
25300,"Hannibal, MO",38842.0,94,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
25300,"Hannibal, MO",38842.0,94,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
44580,"Sterling, IL",56016.0,140,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
44580,"Sterling, IL",56016.0,140,Micropolitan Statistical Area,Latino,7.0,7.0,0.0,False,No results,
44580,"Sterling, IL",56016.0,140,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
44580,"Sterling, IL",56016.0,140,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
46220,"Tuscaloosa, AL",250681.0,1353,Metropolitan Statistical Area,Black,268.0,225.0,43.0,False,Not enough variance in variables,4.0
46220,"Tuscaloosa, AL",250681.0,1353,Metropolitan Statistical Area,Latino,33.0,28.0,5.0,False,Not enough variance in variables,1.8
46220,"Tuscaloosa, AL",250681.0,1353,Metropolitan Statistical Area,Native American,1.0,1.0,0.0,False,Not enough variance in variables,0.0
46220,"Tuscaloosa, AL",250681.0,1353,Metropolitan Statistical Area,AAPI,23.0,22.0,1.0,False,Not enough variance in variables,0.5
34420,"Mount Pleasant, TX",45518.0,142,Micropolitan Statistical Area,Black,2.0,1.0,1.0,False,No results,
34420,"Mount Pleasant, TX",45518.0,142,Micropolitan Statistical Area,Latino,39.0,33.0,6.0,False,No results,
34420,"Mount Pleasant, TX",45518.0,142,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
34420,"Mount Pleasant, TX",45518.0,142,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
